Name,url
"Satyanarayana, Satyendra",https://www.cpso.on.ca/DoctorDetails/Satyendra-Satyanarayana/0183489-76334
"Saul, Daniel Israel",https://www.cpso.on.ca/DoctorDetails/Daniel-Israel-Saul/0243337-86676
"Savage, Martha Harriet Billingsley",https://www.cpso.on.ca/DoctorDetails/Martha-Harriet-Billingsley-Savage/0056120-67708
"Savenkov, Oleg Anatolievich",https://www.cpso.on.ca/DoctorDetails/Oleg-Anatolievich-Savenkov/0184948-76830
"Sawyer, Amanda  Rae",https://www.cpso.on.ca/DoctorDetails/Amanda--Rae-Sawyer/0273225-96072
"Sayeed, Muhammad Razi Uddin",https://www.cpso.on.ca/DoctorDetails/Muhammad-Razi-Uddin-Sayeed/0248833-89627
"Scalco, Andreia Zavaloni",https://www.cpso.on.ca/DoctorDetails/Andreia-Zavaloni-Scalco/0223758-83548
"Scalco, Monica Zavaloni",https://www.cpso.on.ca/DoctorDetails/Monica-Zavaloni-Scalco/0187893-77623
"Scappatura, Sharon Ann",https://www.cpso.on.ca/DoctorDetails/Sharon-Ann-Scappatura/0050174-64153
"Schachar, Russell James",https://www.cpso.on.ca/DoctorDetails/Russell-James-Schachar/0022968-27759
"Schachter, Debbie Carol",https://www.cpso.on.ca/DoctorDetails/Debbie-Carol-Schachter/0039759-53735
"Schaffer, Ayal",https://www.cpso.on.ca/DoctorDetails/Ayal-Schaffer/0117121-70295
"Schamberger-Keren, Beatrice Margat Hanna",https://www.cpso.on.ca/DoctorDetails/Beatrice-Margat-Hanna-SchambergerKeren/0053219-67185
"Scharf, Nathan Dan",https://www.cpso.on.ca/DoctorDetails/Nathan-Dan-Scharf/0042023-56001
"Schmidt, Peter John",https://www.cpso.on.ca/DoctorDetails/Peter-John-Schmidt/0037697-51673
"Schneider, Kathleen Claire",https://www.cpso.on.ca/DoctorDetails/Kathleen-Claire-Schneider/0045581-59559
"Schofield, Sally Ann",https://www.cpso.on.ca/DoctorDetails/Sally-Ann-Schofield/0048858-62836
"Schogt, Barbara",https://www.cpso.on.ca/DoctorDetails/Barbara-Schogt/0038512-52488
"Scholz, John Frederick",https://www.cpso.on.ca/DoctorDetails/John-Frederick-Scholz/0025742-30565
"Schubert, Peter John",https://www.cpso.on.ca/DoctorDetails/Peter-John-Schubert/0056821-68409
"Schuller, Deborah Ruth",https://www.cpso.on.ca/DoctorDetails/Deborah-Ruth-Schuller/0041414-55390
"Schwartz, Kenneth Martin",https://www.cpso.on.ca/DoctorDetails/Kenneth-Martin-Schwartz/0028072-32895
"Scott, Duncan Alexander",https://www.cpso.on.ca/DoctorDetails/Duncan-Alexander-Scott/0037625-51601
"Scroggie, David Gordon",https://www.cpso.on.ca/DoctorDetails/David-Gordon-Scroggie/0016341-21126
"Sedge, Paul Andrew",https://www.cpso.on.ca/DoctorDetails/Paul-Andrew-Sedge/0150107-72571
"Seevaratnam, David Manoharan",https://www.cpso.on.ca/DoctorDetails/David-Manoharan-Seevaratnam/0048017-61995
"Seif-Zadeh, Atih",https://www.cpso.on.ca/DoctorDetails/Atih-SeifZadeh/0224326-83141
"Seitz, Dallas Peter",https://www.cpso.on.ca/DoctorDetails/Dallas-Peter-Seitz/0203593-79240
"Selchen, Steven Kyle",https://www.cpso.on.ca/DoctorDetails/Steven-Kyle-Selchen/0233088-84850
"Seli Uzelac, Antonia",https://www.cpso.on.ca/DoctorDetails/Antonia-Seli-Uzelac/0149961-72531
"Senior, Susan Elizabeth",https://www.cpso.on.ca/DoctorDetails/Susan-Elizabeth-Senior/0149962-72668
"Senthelal, Sashikala",https://www.cpso.on.ca/DoctorDetails/Sashikala-Senthelal/0049152-63130
"Sequeira, Denise",https://www.cpso.on.ca/DoctorDetails/Denise-Sequeira/0042894-56872
"Sethi, Berjinder Jay",https://www.cpso.on.ca/DoctorDetails/Berjinder-Jay-Sethi/0261028-94897
"Sethi, Rickinder",https://www.cpso.on.ca/DoctorDetails/Rickinder-Sethi/0289666-100729
"Sethna, Rustom Homi",https://www.cpso.on.ca/DoctorDetails/Rustom-Homi-Sethna/0041299-55275
"Seyone, Chanthirasekaram",https://www.cpso.on.ca/DoctorDetails/Chanthirasekaram-Seyone/0050839-64818
"Shafey, Hany Ibrahim",https://www.cpso.on.ca/DoctorDetails/Hany-Ibrahim-Shafey/0037644-51620
"Shafro, Ariel",https://www.cpso.on.ca/DoctorDetails/Ariel-Shafro/0220012-83099
"Shah, Chintan",https://www.cpso.on.ca/DoctorDetails/Chintan-Shah/0309452-110343
"Shah, Syed Ahmad",https://www.cpso.on.ca/DoctorDetails/Syed-Ahmad-Shah/0314414-112784
"Shahid, Azmeh",https://www.cpso.on.ca/DoctorDetails/Azmeh-Shahid/0234839-85517
"Shahid, Raheel",https://www.cpso.on.ca/DoctorDetails/Raheel-Shahid/0291472-102367
"Shahmalak, Shahzad Zafar",https://www.cpso.on.ca/DoctorDetails/Shahzad-Zafar-Shahmalak/0173428-75612
"Shakeel, Nazneen",https://www.cpso.on.ca/DoctorDetails/Nazneen-Shakeel/0308303-108497
"Shammi, Chekkera Motaiya",https://www.cpso.on.ca/DoctorDetails/Chekkera-Motaiya-Shammi/0047925-61903
"Shanmugalingam, Arany",https://www.cpso.on.ca/DoctorDetails/Arany-Shanmugalingam/0258707-91313
"Shanmugalingam, Aturan",https://www.cpso.on.ca/DoctorDetails/Aturan-Shanmugalingam/0289086-101501
"Shapir Kahan, Marcia Helena",https://www.cpso.on.ca/DoctorDetails/Marcia-Helena-Shapir-Kahan/0208387-80362
"Shapiro, Colin Michael",https://www.cpso.on.ca/DoctorDetails/Colin-Michael-Shapiro/0047990-61968
"Shapiro, Joel Arthur",https://www.cpso.on.ca/DoctorDetails/Joel-Arthur-Shapiro/0242423-86561
"Shapiro, Solomon Marc",https://www.cpso.on.ca/DoctorDetails/Solomon-Marc-Shapiro/0044959-58937
"Sharma, Anjali",https://www.cpso.on.ca/DoctorDetails/Anjali-Sharma/0249752-89748
"Sharma, Poonam",https://www.cpso.on.ca/DoctorDetails/Poonam-Sharma/0137573-70980
"Sharma, Priya",https://www.cpso.on.ca/DoctorDetails/Priya-Sharma/0281217-98792
"Sharma, Sanjeev",https://www.cpso.on.ca/DoctorDetails/Sanjeev-Sharma/0321683-114561
"Sharma, Shreekant",https://www.cpso.on.ca/DoctorDetails/Shreekant-Sharma/0050493-64472
"Sharma, Verinder",https://www.cpso.on.ca/DoctorDetails/Verinder-Sharma/0046846-60824
"Shaw, Jennifer Robin",https://www.cpso.on.ca/DoctorDetails/Jennifer-Robin-Shaw/0039944-53920
"Shawn, Ilana Heather",https://www.cpso.on.ca/DoctorDetails/Ilana-Heather-Shawn/0277654-97271
"Shaytzag, Michael Daniel",https://www.cpso.on.ca/DoctorDetails/Michael-Daniel-Shaytzag/0273037-95877
"Sheehan, Kathleen Ann",https://www.cpso.on.ca/DoctorDetails/Kathleen-Ann-Sheehan/0266209-92836
"Sheinin, Lisa Basya Judith",https://www.cpso.on.ca/DoctorDetails/Lisa-Basya-Judith-Sheinin/0041713-55689
"Shenava, Malini Ravishankar",https://www.cpso.on.ca/DoctorDetails/Malini-Ravishankar-Shenava/0046298-60276
"Shepherd, Anne Louise",https://www.cpso.on.ca/DoctorDetails/Anne-Louise-Shepherd/0026601-31424
"Sheppard, Robert Reginald Benjamin",https://www.cpso.on.ca/DoctorDetails/Robert-Reginald-Benjamin-Sheppard/0028218-33041
"Sherman, David Arieh",https://www.cpso.on.ca/DoctorDetails/David-Arieh-Sherman/0297772-104914
"Shiffman, Kevin",https://www.cpso.on.ca/DoctorDetails/Kevin-Shiffman/0049364-63342
"Shih, David",https://www.cpso.on.ca/DoctorDetails/David-Shih/0022601-27392
"Shin, Karen Hope-Yin",https://www.cpso.on.ca/DoctorDetails/Karen-HopeYin-Shin/0181595-76099
"Shivakumar, Kuppuswami",https://www.cpso.on.ca/DoctorDetails/Kuppuswami-Shivakumar/0240735-87805
"Shlik, Jakov",https://www.cpso.on.ca/DoctorDetails/Jakov-Shlik/0199140-80197
"Shobola, Oladayo Davidson",https://www.cpso.on.ca/DoctorDetails/Oladayo-Davidson-Shobola/0276648-97265
"Shoichet, Roy Philip",https://www.cpso.on.ca/DoctorDetails/Roy-Philip-Shoichet/0016778-21563
"Shomair, Garry Yehudah",https://www.cpso.on.ca/DoctorDetails/Garry-Yehudah-Shomair/0022935-27726
"Showraki, Mostafa",https://www.cpso.on.ca/DoctorDetails/Mostafa-Showraki/0050439-64418
"Shuchman, Miriam",https://www.cpso.on.ca/DoctorDetails/Miriam-Shuchman/0052021-66000
"Shugar, Gerald",https://www.cpso.on.ca/DoctorDetails/Gerald-Shugar/0013246-18026
"Shukla, Neeraj Krishna",https://www.cpso.on.ca/DoctorDetails/Neeraj-Krishna-Shukla/0292167-102857
"Shulman, Kenneth Israel",https://www.cpso.on.ca/DoctorDetails/Kenneth-Israel-Shulman/0022378-27168
"Shulman, Richard Winston",https://www.cpso.on.ca/DoctorDetails/Richard-Winston-Shulman/0047206-61184
"Shurshilova, Elena",https://www.cpso.on.ca/DoctorDetails/Elena-Shurshilova/0269864-94752
"Shyamal, Gayathri Purushothaman",https://www.cpso.on.ca/DoctorDetails/Gayathri-Purushothaman-Shyamal/0232702-84925
"Sibalis, Stephen Jeffrey",https://www.cpso.on.ca/DoctorDetails/Stephen-Jeffrey-Sibalis/0027689-32512
"Sidhu, Gurpreet Singh",https://www.cpso.on.ca/DoctorDetails/Gurpreet-Singh-Sidhu/0043709-57687
"Siegel, Belle Marilyn",https://www.cpso.on.ca/DoctorDetails/Belle-Marilyn-Siegel/0028848-33671
"Siekierski, Michal Maciej",https://www.cpso.on.ca/DoctorDetails/Michal-Maciej-Siekierski/0045531-59509
"Signer, Stephen Fortus",https://www.cpso.on.ca/DoctorDetails/Stephen-Fortus-Signer/0028142-32965
"Silcox, Jo Ann Thomson",https://www.cpso.on.ca/DoctorDetails/Jo-Ann-Thomson-Silcox/0016647-21432
"Silveira, Jose Maria Alves Da",https://www.cpso.on.ca/DoctorDetails/Jose-Maria-Alves-Da-Silveira/0052915-66879
"Silver, Daniel",https://www.cpso.on.ca/DoctorDetails/Daniel-Silver/0020731-25519
"Silver, Ivan Lorne",https://www.cpso.on.ca/DoctorDetails/Ivan-Lorne-Silver/0025561-30384
"Silverman, Bernard",https://www.cpso.on.ca/DoctorDetails/Bernard-Silverman/0013060-17840
"Silverman, Marvin",https://www.cpso.on.ca/DoctorDetails/Marvin-Silverman/0012796-17576
"Silverstein, Paul Victor",https://www.cpso.on.ca/DoctorDetails/Paul-Victor-Silverstein/0024923-29746
"Sim, Franklin Hindson",https://www.cpso.on.ca/DoctorDetails/Franklin-Hindson-Sim/0132976-69931
"Simard, Benjamin Julien Jacques",https://www.cpso.on.ca/DoctorDetails/Benjamin-Julien-Jacques-Simard/0288380-100226
"Simon, Barry Joshua",https://www.cpso.on.ca/DoctorDetails/Barry-Joshua-Simon/0041519-55495
"Simon, Jonathan Robert",https://www.cpso.on.ca/DoctorDetails/Jonathan-Robert-Simon/0028162-32985
"Singarayer, Sivasundara",https://www.cpso.on.ca/DoctorDetails/Sivasundara-Singarayer/0049040-63018
"Singh, Abhay Kumar",https://www.cpso.on.ca/DoctorDetails/Abhay-Kumar-Singh/0144184-71882
"Singh, Amarendra Narayan",https://www.cpso.on.ca/DoctorDetails/Amarendra-Narayan-Singh/0027589-32412
"Singh, Anurita",https://www.cpso.on.ca/DoctorDetails/Anurita-Singh/0322486-114171
"Singh, Farid",https://www.cpso.on.ca/DoctorDetails/Farid-Singh/0249472-89919
"Singh, Lakha",https://www.cpso.on.ca/DoctorDetails/Lakha-Singh/0220343-82982
"Singh, Manbir",https://www.cpso.on.ca/DoctorDetails/Manbir-Singh/0031839-43819
"Singh, Mandeep",https://www.cpso.on.ca/DoctorDetails/Mandeep-Singh/0285044-99933
"Singh, Parkash Kaur",https://www.cpso.on.ca/DoctorDetails/Parkash-Kaur-Singh/0280688-97607
"Singleton, Paul James William",https://www.cpso.on.ca/DoctorDetails/Paul-James-William-Singleton/0044012-57990
"Sinha, Smit Samarth",https://www.cpso.on.ca/DoctorDetails/Smit-Samarth-Sinha/0263718-92508
"Sinyor, Mark Jeremy",https://www.cpso.on.ca/DoctorDetails/Mark-Jeremy-Sinyor/0242666-86682
"Sirman, Mehmet Rauf",https://www.cpso.on.ca/DoctorDetails/Mehmet-Rauf-Sirman/0037794-51770
"Sirota, Marcia",https://www.cpso.on.ca/DoctorDetails/Marcia-Sirota/0043337-57315
"Siu, Kien Gniap Jacques",https://www.cpso.on.ca/DoctorDetails/Kien-Gniap-Jacques-Siu/0018276-23062
"Siu, Maurice",https://www.cpso.on.ca/DoctorDetails/Maurice-Siu/0150114-72511
"Sivasubramanian, Velan",https://www.cpso.on.ca/DoctorDetails/Velan-Sivasubramanian/0052614-66578
"Skladman, Irina",https://www.cpso.on.ca/DoctorDetails/Irina-Skladman/0228498-83868
"Skorzewska, Anna Krystina",https://www.cpso.on.ca/DoctorDetails/Anna-Krystina-Skorzewska/0139939-71405
"Slade, Laura Anne",https://www.cpso.on.ca/DoctorDetails/Laura-Anne-Slade/0281040-98671
"Slataroff, Youssef Adel",https://www.cpso.on.ca/DoctorDetails/Youssef-Adel-Slataroff/0242057-87329
"Sloan, Eileen Patricia",https://www.cpso.on.ca/DoctorDetails/Eileen-Patricia-Sloan/0159029-73895
"Sloane, John Andrews",https://www.cpso.on.ca/DoctorDetails/John-Andrews-Sloane/0015135-19919
"Sloman, Leon",https://www.cpso.on.ca/DoctorDetails/Leon-Sloman/0017113-21898
"Slonim, Rodney Owen Neil",https://www.cpso.on.ca/DoctorDetails/Rodney-Owen-Neil-Slonim/0028003-32826
"Small, Fern Elaine",https://www.cpso.on.ca/DoctorDetails/Fern-Elaine-Small/0027599-32422
"Smith, Karen Ann",https://www.cpso.on.ca/DoctorDetails/Karen-Ann-Smith/0057378-68966
"Smith, Robert George",https://www.cpso.on.ca/DoctorDetails/Robert-George-Smith/0057916-69504
"Smith, Susan Clair",https://www.cpso.on.ca/DoctorDetails/Susan-Clair-Smith/0016306-21091
"Smith, Vivien Anne",https://www.cpso.on.ca/DoctorDetails/Vivien-Anne-Smith/0018123-22909
"Snaiderman, Abraham",https://www.cpso.on.ca/DoctorDetails/Abraham-Snaiderman/0047614-61592
"Snelgrove, Natasha Marie",https://www.cpso.on.ca/DoctorDetails/Natasha-Marie-Snelgrove/0272755-95795
"Snelgrove, William John",https://www.cpso.on.ca/DoctorDetails/William-John-Snelgrove/0245474-87818
"Snyder, Brian Lynn",https://www.cpso.on.ca/DoctorDetails/Brian-Lynn-Snyder/0042899-56877
"Soares, Claudio De Novaes",https://www.cpso.on.ca/DoctorDetails/Claudio-De-Novaes-Soares/0217144-82250
"Sockalingam, Sanjeev",https://www.cpso.on.ca/DoctorDetails/Sanjeev-Sockalingam/0203402-79231
"Sohail, Mohammad Khalid",https://www.cpso.on.ca/DoctorDetails/Mohammad-Khalid-Sohail/0039723-53699
"Sokolenko, Marina",https://www.cpso.on.ca/DoctorDetails/Marina-Sokolenko/0297765-104733
"Sokolov, Stephen Thomas Harold",https://www.cpso.on.ca/DoctorDetails/Stephen-Thomas-Harold-Sokolov/0045157-59135
"Soliman, Wassim George Farid",https://www.cpso.on.ca/DoctorDetails/Wassim-George-Farid-Soliman/0162431-81965
"Solomon, Leigh",https://www.cpso.on.ca/DoctorDetails/Leigh-Solomon/0038440-52416
"Somal, Kirandeep",https://www.cpso.on.ca/DoctorDetails/Kirandeep-Somal/0256046-90323
"Sommers, Frank George",https://www.cpso.on.ca/DoctorDetails/Frank-George-Sommers/0019051-23838
"Sonbol, Soliman Moones",https://www.cpso.on.ca/DoctorDetails/Soliman-Moones-Sonbol/0049320-63298
"Soni, Jorge",https://www.cpso.on.ca/DoctorDetails/Jorge-Soni/0038167-52143
"Sood, Balbhadar Dev",https://www.cpso.on.ca/DoctorDetails/Balbhadar-Dev-Sood/0024197-29019
"Soreni, Noam",https://www.cpso.on.ca/DoctorDetails/Noam-Soreni/0205443-80124
"Sorial, Ihab Zaki Nessim",https://www.cpso.on.ca/DoctorDetails/Ihab-Zaki-Nessim-Sorial/0216250-81669
"Soucy, Louis Joseph",https://www.cpso.on.ca/DoctorDetails/Louis-Joseph-Soucy/0049054-63032
"Soulios, Christos",https://www.cpso.on.ca/DoctorDetails/Christos-Soulios/0040201-54177
"Spees, Richard Charles",https://www.cpso.on.ca/DoctorDetails/Richard-Charles-Spees/0028543-33366
"Spenser, Helen Ruth",https://www.cpso.on.ca/DoctorDetails/Helen-Ruth-Spenser/0045908-59886
"Spettigue, Wendy Jill",https://www.cpso.on.ca/DoctorDetails/Wendy-Jill-Spettigue/0049725-63703
"Spinner, Miriam Rachel",https://www.cpso.on.ca/DoctorDetails/Miriam-Rachel-Spinner/0029958-41935
"Spivak, Harold Isaac",https://www.cpso.on.ca/DoctorDetails/Harold-Isaac-Spivak/0046045-60023
"Sramek, Zuzana Nancy",https://www.cpso.on.ca/DoctorDetails/Zuzana-Nancy-Sramek/0026112-30935
"Srinivasan, Janaki",https://www.cpso.on.ca/DoctorDetails/Janaki-Srinivasan/0027199-32022
"Srinivasan, Vasundhara",https://www.cpso.on.ca/DoctorDetails/Vasundhara-Srinivasan/0030506-42486
"Srivastava, Anil",https://www.cpso.on.ca/DoctorDetails/Anil-Srivastava/0200971-79188
"St. Jacques, Arianne Loraine",https://www.cpso.on.ca/DoctorDetails/Arianne-Loraine-St-Jacques/0273519-95553
"Staab, Randolf Albert",https://www.cpso.on.ca/DoctorDetails/Randolf-Albert-Staab/0056686-68274
"Stakheiko, Antonina",https://www.cpso.on.ca/DoctorDetails/Antonina-Stakheiko/0258717-91300
"Stall, Richard Joel",https://www.cpso.on.ca/DoctorDetails/Richard-Joel-Stall/0045163-59141
"Staniloiu, Angelica",https://www.cpso.on.ca/DoctorDetails/Angelica-Staniloiu/0186275-77136
"Stark, Carolyn Chandra Lane",https://www.cpso.on.ca/DoctorDetails/Carolyn-Chandra-Lane-Stark/0266241-93282
"Stavrakaki, Chrissoula",https://www.cpso.on.ca/DoctorDetails/Chrissoula-Stavrakaki/0030375-42355
"Steele, Margaret Mary",https://www.cpso.on.ca/DoctorDetails/Margaret-Mary-Steele/0044572-58550
"Stefaniu, Rodica",https://www.cpso.on.ca/DoctorDetails/Rodica-Stefaniu/0044588-58566
"Stein, Adam Max",https://www.cpso.on.ca/DoctorDetails/Adam-Max-Stein/0027518-32341
"Stein, Bernard Albert",https://www.cpso.on.ca/DoctorDetails/Bernard-Albert-Stein/0016512-21297
"Stein, Debra Gail",https://www.cpso.on.ca/DoctorDetails/Debra-Gail-Stein/0180543-76368
"Stein, Marvin David",https://www.cpso.on.ca/DoctorDetails/Marvin-David-Stein/0024020-28842
"Steinberg, Rosalie Joan",https://www.cpso.on.ca/DoctorDetails/Rosalie-Joan-Steinberg/0281153-97547
"Steiner, Warren",https://www.cpso.on.ca/DoctorDetails/Warren-Steiner/0047529-61507
"Steingart, Allan Bernard",https://www.cpso.on.ca/DoctorDetails/Allan-Bernard-Steingart/0028807-33630
"Stejar, Dana Cristina",https://www.cpso.on.ca/DoctorDetails/Dana-Cristina-Stejar/0210490-81597
"Stenn, Peter Geiling",https://www.cpso.on.ca/DoctorDetails/Peter-Geiling-Stenn/0041565-55541
"Stergiopoulos, Victoria",https://www.cpso.on.ca/DoctorDetails/Victoria-Stergiopoulos/0143349-71231
"Stevenson, Cameron Mckinnon",https://www.cpso.on.ca/DoctorDetails/Cameron-Mckinnon-Stevenson/0010615-15385
"Stewart, Andrea Kirsten",https://www.cpso.on.ca/DoctorDetails/Andrea-Kirsten-Stewart/0191363-78043
"Stewart, Craig Paul",https://www.cpso.on.ca/DoctorDetails/Craig-Paul-Stewart/0281223-98549
"Stewart, Donna Eileen",https://www.cpso.on.ca/DoctorDetails/Donna-Eileen-Stewart/0016648-21433
"Stewart, Pamela Ann",https://www.cpso.on.ca/DoctorDetails/Pamela-Ann-Stewart/0044025-58003
"Stewart, Ronald Jay",https://www.cpso.on.ca/DoctorDetails/Ronald-Jay-Stewart/0116852-69939
"Stingu-Baxter, Miroslava",https://www.cpso.on.ca/DoctorDetails/Miroslava-StinguBaxter/0284862-99623
"Stirtzinger, Ruth Marie",https://www.cpso.on.ca/DoctorDetails/Ruth-Marie-Stirtzinger/0026199-31022
"Stocker Jr, Frederick Joseph",https://www.cpso.on.ca/DoctorDetails/Frederick-Joseph-Stocker-Jr/0326176-117133
"Stokl, Stephen Bernard",https://www.cpso.on.ca/DoctorDetails/Stephen-Bernard-Stokl/0025324-30147
"Strasburg, Kate",https://www.cpso.on.ca/DoctorDetails/Kate-Strasburg/0250184-88428
"Strauss, John Stuart",https://www.cpso.on.ca/DoctorDetails/John-Stuart-Strauss/0051243-65222
"Strike, Melanie Katherine",https://www.cpso.on.ca/DoctorDetails/Melanie-Katherine-Strike/0272921-95936
"Stroganova, Nadejda",https://www.cpso.on.ca/DoctorDetails/Nadejda-Stroganova/0294286-102821
"Styra, Rima Genovaite",https://www.cpso.on.ca/DoctorDetails/Rima-Genovaite-Styra/0037853-51829
"Styrsky, Eva Marie",https://www.cpso.on.ca/DoctorDetails/Eva-Marie-Styrsky/0037854-51830
"Subramanian, Priya",https://www.cpso.on.ca/DoctorDetails/Priya-Subramanian/0253576-90102
"Suddaby, Kenneth William Gregory",https://www.cpso.on.ca/DoctorDetails/Kenneth-William-Gregory-Suddaby/0056822-68410
"Sujana Kumar, Muthuram Mudaliar",https://www.cpso.on.ca/DoctorDetails/Muthuram-Mudaliar-Sujana-Kumar/0061247-74393
"Sukhera, Javeed Iqbal",https://www.cpso.on.ca/DoctorDetails/Javeed-Iqbal-Sukhera/0278705-98627
"Sulis, William Herbert",https://www.cpso.on.ca/DoctorDetails/William-Herbert-Sulis/0028216-33039
"Sullivan, Arthur Kenneth",https://www.cpso.on.ca/DoctorDetails/Arthur-Kenneth-Sullivan/0218335-82006
"Sullovey, Amanda Joy",https://www.cpso.on.ca/DoctorDetails/Amanda-Joy-Sullovey/0211021-91440
"Sum, Denise Abby",https://www.cpso.on.ca/DoctorDetails/Denise-Abby-Sum/0266250-93536
"Sundaralingam, Nirmala",https://www.cpso.on.ca/DoctorDetails/Nirmala-Sundaralingam/0050935-64914
"Sunderji, Nadiya Azizeh",https://www.cpso.on.ca/DoctorDetails/Nadiya-Azizeh-Sunderji/0201741-80056
"Suntharalingam, Sinthuja",https://www.cpso.on.ca/DoctorDetails/Sinthuja-Suntharalingam/0292932-102600
"Surapaneni, Ramakrishna Rao",https://www.cpso.on.ca/DoctorDetails/Ramakrishna-Rao-Surapaneni/0046056-60034
"Surti, Bhadreshchandra Venilal",https://www.cpso.on.ca/DoctorDetails/Bhadreshchandra-Venilal-Surti/0038271-52247
"Sussman, Jillian",https://www.cpso.on.ca/DoctorDetails/Jillian-Sussman/0203397-79123
"Sutandar, Hollam",https://www.cpso.on.ca/DoctorDetails/Hollam-Sutandar/0258176-90561
"Sutandar, Kalam",https://www.cpso.on.ca/DoctorDetails/Kalam-Sutandar/0220760-82623
"Sutherland, Kristiina Anne",https://www.cpso.on.ca/DoctorDetails/Kristiina-Anne-Sutherland/0238775-85886
"Sutton, Bruce Matthew",https://www.cpso.on.ca/DoctorDetails/Bruce-Matthew-Sutton/0038525-52501
"Sutton, Peter",https://www.cpso.on.ca/DoctorDetails/Peter-Sutton/0023936-28758
"Sutton, Wesley Fredrick",https://www.cpso.on.ca/DoctorDetails/Wesley-Fredrick-Sutton/0266253-93688
"Svihra, Martin William",https://www.cpso.on.ca/DoctorDetails/Martin-William-Svihra/0201070-79277
"Swaminath, Sam",https://www.cpso.on.ca/DoctorDetails/Sam-Swaminath/0041199-55175
"Swamy, Guruswamy Nagasundara",https://www.cpso.on.ca/DoctorDetails/Guruswamy-Nagasundara-Swamy/0041062-55038
"Swartz, Shari Alana",https://www.cpso.on.ca/DoctorDetails/Shari-Alana-Swartz/0257762-91698
"Swayze, Allan Gary",https://www.cpso.on.ca/DoctorDetails/Allan-Gary-Swayze/0014598-19381
"Swayze, Ian Gary",https://www.cpso.on.ca/DoctorDetails/Ian-Gary-Swayze/0051580-65559
"Swenson, John Robert",https://www.cpso.on.ca/DoctorDetails/John-Robert-Swenson/0027779-32602
"Swierczek, Janusz Stefan",https://www.cpso.on.ca/DoctorDetails/Janusz-Stefan-Swierczek/0039242-53218
"Swoboda, Ewa",https://www.cpso.on.ca/DoctorDetails/Ewa-Swoboda/0236173-85691
"Sy, William Yu",https://www.cpso.on.ca/DoctorDetails/William-Yu-Sy/0050604-64583
"Syed, Arif Mustafa",https://www.cpso.on.ca/DoctorDetails/Arif-Mustafa-Syed/0143026-71520
"Symons, Frank Peter",https://www.cpso.on.ca/DoctorDetails/Frank-Peter-Symons/0298007-104690
"Szatmari, Peter",https://www.cpso.on.ca/DoctorDetails/Peter-Szatmari/0025042-29865
"Sze, Jacqueline Yi Ming",https://www.cpso.on.ca/DoctorDetails/Jacqueline-Yi-Ming-Sze/0233792-84711
"Szmuilowicz, Julio",https://www.cpso.on.ca/DoctorDetails/Julio-Szmuilowicz/0023663-28455
"Szmuilowicz, Sharon",https://www.cpso.on.ca/DoctorDetails/Sharon-Szmuilowicz/0210727-81050
"Szymczak, Peter Sebastian",https://www.cpso.on.ca/DoctorDetails/Peter-Sebastian-Szymczak/0241759-87028
"Tachere, Oghoteru Richardson",https://www.cpso.on.ca/DoctorDetails/Oghoteru-Richardson-Tachere/0320587-113475
"Tadross, Emmanuel Habib",https://www.cpso.on.ca/DoctorDetails/Emmanuel-Habib-Tadross/0029812-41788
"Taerk, Gary Stephen",https://www.cpso.on.ca/DoctorDetails/Gary-Stephen-Taerk/0024416-29238
"Tahirkheli, Surriya Jabeen",https://www.cpso.on.ca/DoctorDetails/Surriya-Jabeen-Tahirkheli/0037786-51762
"Tait, Glendon Ralph",https://www.cpso.on.ca/DoctorDetails/Glendon-Ralph-Tait/0214427-80991
"Tak, Farzana Yousuf",https://www.cpso.on.ca/DoctorDetails/Farzana-Yousuf-Tak/0183990-83790
"Takhar, Jatinder",https://www.cpso.on.ca/DoctorDetails/Jatinder-Takhar/0051780-65759
"Talbot, Jeanne Davida",https://www.cpso.on.ca/DoctorDetails/Jeanne-Davida-Talbot/0053096-67060
"Taliga, Jan",https://www.cpso.on.ca/DoctorDetails/Jan-Taliga/0287783-100823
"Talikowska-Szymczak, Ewa Maria",https://www.cpso.on.ca/DoctorDetails/Ewa-Maria-TalikowskaSzymczak/0288503-100509
"Tam, Christopher Hok-Hoi",https://www.cpso.on.ca/DoctorDetails/Christopher-HokHoi-Tam/0191222-77986
"Tam, Edwin Mongsu",https://www.cpso.on.ca/DoctorDetails/Edwin-Mongsu-Tam/0049509-63487
"Tamakloe, Barnaby Emmanuel Ahmed",https://www.cpso.on.ca/DoctorDetails/Barnaby-Emmanuel-Ahmed-Tamakloe/0038034-52010
"Tan, Adrienne Ong",https://www.cpso.on.ca/DoctorDetails/Adrienne-Ong-Tan/0193944-77891
"Tang, Ryan Christopher",https://www.cpso.on.ca/DoctorDetails/Ryan-Christopher-Tang/0257446-91142
"Tang, Sephora Miu Yin",https://www.cpso.on.ca/DoctorDetails/Sephora-Miu-Yin-Tang/0266258-93990
"Tang, Siu Wa",https://www.cpso.on.ca/DoctorDetails/Siu-Wa-Tang/0024054-28876
"Tang-Wai, Raymond Michael",https://www.cpso.on.ca/DoctorDetails/Raymond-Michael-TangWai/0299012-105153
"Tao, Tina Maria May Lun",https://www.cpso.on.ca/DoctorDetails/Tina-Maria-May-Lun-Tao/0052779-66743
